validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
0.16316182018792966,0.8399999737739563,87,351,,
,,87,351,0.07460230588912964,0.9292929172515869
0.16312742556442314,0.8399999737739563,88,355,,
,,88,355,0.07459160685539246,0.9292929172515869
0.1630468264143947,0.8399999737739563,89,359,,
,,89,359,0.07449958473443985,0.9292929172515869
0.1629863364010408,0.8399999737739563,90,363,,
,,90,363,0.07445745915174484,0.9292929172515869
0.1629670381748948,0.8399999737739563,91,367,,
,,91,367,0.07439211010932922,0.9292929172515869
0.1628868700799661,0.8399999737739563,92,371,,
,,92,371,0.07434157282114029,0.9292929172515869
0.16275343540530918,0.8399999737739563,93,375,,
,,93,375,0.07428713887929916,0.9292929172515869
0.16259278506023414,0.8399999737739563,94,379,,
,,94,379,0.07422856986522675,0.9292929172515869
0.1625055406676479,0.8399999737739563,95,383,,
,,95,383,0.07417260110378265,0.9292929172515869
0.16240693535713702,0.8399999737739563,96,387,,
,,96,387,0.07411016523838043,0.9292929172515869
0.16240822188981072,0.8399999737739563,97,391,,
,,97,391,0.07407945394515991,0.9292929172515869
0.16236914329740215,0.8399999737739563,98,395,,
,,98,395,0.07405636459589005,0.9292929172515869
0.16225993524205784,0.8399999737739563,99,399,,
,,99,399,0.07401630282402039,0.9292929172515869
0.16211964261635903,0.8399999737739563,100,403,,
,,100,403,0.07395340502262115,0.9292929172515869
0.1620494449726914,0.8399999737739563,101,407,,
,,101,407,0.0739172175526619,0.9292929172515869
0.16203908594929317,0.8399999737739563,102,411,,
,,102,411,0.07386614382266998,0.9292929172515869
0.16198985610267058,0.8399999737739563,103,415,,
,,103,415,0.07382533699274063,0.9292929172515869
0.1619039323644023,0.8399999737739563,104,419,,
,,104,419,0.07378144562244415,0.9292929172515869
0.161845300336895,0.8399999737739563,105,423,,
,,105,423,0.07377783209085464,0.9292929172515869
0.16176741681130222,0.8399999737739563,106,427,,
,,106,427,0.07371450960636139,0.9292929172515869
0.1617335971063437,0.8399999737739563,107,431,,
,,107,431,0.07367928326129913,0.9292929172515869
0.16167518477399467,0.8399999737739563,108,435,,
,,108,435,0.07364010810852051,0.9292929172515869
0.16158872995635334,0.8399999737739563,109,439,,
,,109,439,0.07359413802623749,0.9292929172515869
0.1615632769933135,0.8399999737739563,110,443,,
,,110,443,0.07356670498847961,0.9292929172515869
0.16152268965048186,0.8399999737739563,111,447,,
,,111,447,0.07352281361818314,0.9292929172515869
0.1614550609904226,0.8399999737739563,112,451,,
,,112,451,0.07348551601171494,0.9292929172515869
0.16143365432933127,0.8399999737739563,113,455,,
,,113,455,0.07344329357147217,0.9292929172515869
0.1613956657913646,0.8399999737739563,114,459,,
,,114,459,0.07341338694095612,0.9292929172515869
0.16133712967542924,0.8399999737739563,115,463,,
,,115,463,0.0734260082244873,0.9292929172515869
0.16126400175758027,0.8399999737739563,116,467,,
,,116,467,0.07336477935314178,0.9292929172515869
0.16118176656785668,0.8399999737739563,117,471,,
,,117,471,0.07333359122276306,0.9292929172515869
0.1611605598813153,0.8399999737739563,118,475,,
,,118,475,0.0733151063323021,0.9292929172515869
0.16119246792848393,0.8399999737739563,119,479,,
,,119,479,0.07326734066009521,0.9292929172515869
0.16119633194245175,0.8399999737739563,120,483,,
,,120,483,0.07324311137199402,0.9292929172515869
0.1611656120587824,0.8399999737739563,121,487,,
,,121,487,0.07321836799383163,0.9292929172515869
0.16111014100609367,0.8399999737739563,122,491,,
,,122,491,0.07318691164255142,0.9292929172515869
0.16104723580713476,0.8399999737739563,123,495,,
,,123,495,0.07315222173929214,0.9292929172515869
0.16098384154095874,0.8399999737739563,124,499,,
,,124,499,0.07311679422855377,0.9292929172515869
0.1609115209926279,0.8399999737739563,125,503,,
,,125,503,0.073113813996315,0.9292929172515869
0.1608967497014571,0.8399999737739563,126,507,,
,,126,507,0.07308008521795273,0.9292929172515869
0.16088079003172862,0.8399999737739563,127,511,,
,,127,511,0.07305353134870529,0.9292929172515869
0.16084776892203173,0.8399999737739563,128,515,,
,,128,515,0.07302679866552353,0.9292929172515869
0.16085769765215602,0.8399999737739563,129,519,,
,,129,519,0.07299759238958359,0.9292929172515869
0.16085374703535982,0.8399999737739563,130,523,,
,,130,523,0.07297428697347641,0.9292929172515869
0.16082379798529944,0.8399999737739563,131,527,,
,,131,527,0.0729500949382782,0.9292929172515869
0.16078010129291015,0.8399999737739563,132,531,,
,,132,531,0.0729237049818039,0.9292929172515869
0.1607289856096266,0.8399999737739563,133,535,,
,,133,535,0.07289546728134155,0.9292929172515869
0.1607221978978453,0.8399999737739563,134,539,,
,,134,539,0.07286932319402695,0.9292929172515869
0.16071069819815798,0.8399999737739563,135,543,,
,,135,543,0.07284477353096008,0.9292929172515869
0.16066108969608972,0.8399999737739563,136,547,,
,,136,547,0.0728498324751854,0.9292929172515869
0.16060854951936893,0.8399999737739563,137,551,,
,,137,551,0.07281450182199478,0.9292929172515869
0.16056239610261894,0.8399999737739563,138,555,,
,,138,555,0.07279551029205322,0.9292929172515869
0.16056687748248108,0.8399999737739563,139,559,,
,,139,559,0.07277527451515198,0.9292929172515869
0.16056870201658477,0.8399999737739563,140,563,,
,,140,563,0.07274980843067169,0.9292929172515869
0.1605550136304072,0.8399999737739563,141,567,,
,,141,567,0.07272813469171524,0.9292929172515869
0.1605277672270922,0.8399999737739563,142,571,,
,,142,571,0.07270573079586029,0.9292929172515869
0.16049297267408394,0.8399999737739563,143,575,,
,,143,575,0.0726819857954979,0.9292929172515869
0.1604920732232267,0.8399999737739563,144,579,,
,,144,579,0.07267147302627563,0.9292929172515869
0.1604871328784488,0.8399999737739563,145,583,,
,,145,583,0.07264067232608795,0.9292929172515869
0.16047064682064258,0.8399999737739563,146,587,,
,,146,587,0.07262110710144043,0.9292929172515869
0.1604486172030477,0.8399999737739563,147,591,,
,,147,591,0.07259953767061234,0.9292929172515869
0.1603603644468517,0.8399999737739563,148,595,,
,,148,595,0.07262865453958511,0.9292929172515869
0.160334191679394,0.8399999737739563,149,599,,
,,149,599,0.07259399443864822,0.9292929172515869
0.16033292710603228,0.8399999737739563,150,603,,
,,150,603,0.07259783893823624,0.9292929172515869
0.16032944827532614,0.8399999737739563,151,607,,
,,151,607,0.07257888466119766,0.9292929172515869
0.1603203265112154,0.8399999737739563,152,611,,
,,152,611,0.07255271077156067,0.9292929172515869
0.16030253342263262,0.8399999737739563,153,615,,
,,153,615,0.07253170758485794,0.9292929172515869
0.16031720874711183,0.8399999737739563,154,619,,
,,154,619,0.07251312583684921,0.9292929172515869
0.1603207754682986,0.8399999737739563,155,623,,
,,155,623,0.07249888777732849,0.9292929172515869
0.1603060954807637,0.8399999737739563,156,627,,
,,156,627,0.07248099893331528,0.9292929172515869
0.16028039384133227,0.8399999737739563,157,631,,
,,157,631,0.07246051728725433,0.9292929172515869
0.16024896022565907,0.8399999737739563,158,635,,
,,158,635,0.07243875414133072,0.9292929172515869
0.16021548905759064,0.8399999737739563,159,639,,
,,159,639,0.07241671532392502,0.9292929172515869
0.1602184782358591,0.8399999737739563,160,643,,
,,160,643,0.07240641117095947,0.9292929172515869
0.16022076843831556,0.8399999737739563,161,647,,
,,161,647,0.07238268107175827,0.9292929172515869
0.16021450625926653,0.8399999737739563,162,651,,
,,162,651,0.07236644625663757,0.9292929172515869
0.16020407502848208,0.8399999737739563,163,655,,
,,163,655,0.07234984636306763,0.9292929172515869
0.16019116950113765,0.8399999737739563,164,659,,
,,164,659,0.07233253866434097,0.9292929172515869
0.16017602371794595,0.8399999737739563,165,663,,
,,165,663,0.07231525331735611,0.9292929172515869
0.1601866942895497,0.8399999737739563,166,667,,
,,166,667,0.07230456918478012,0.9292929172515869
0.16019266609921698,0.8399999737739563,167,671,,
,,167,671,0.0722866803407669,0.9292929172515869
0.16018784158721047,0.8399999737739563,168,675,,
,,168,675,0.07227294892072678,0.9292929172515869
0.1601767310783755,0.8399999737739563,169,679,,
,,169,679,0.07225824892520905,0.9292929172515869
0.1601204357740815,0.8399999737739563,170,683,,
,,170,683,0.0722457617521286,0.9292929172515869
0.16006902743721874,0.8399999737739563,171,687,,
,,171,687,0.07223682105541229,0.9292929172515869
0.16006379195753034,0.8399999737739563,172,691,,
,,172,691,0.07222790271043777,0.9292929172515869
0.1600681644485834,0.8399999737739563,173,695,,
,,173,695,0.07221719622612,0.9292929172515869
0.16006932834661985,0.8399999737739563,174,699,,
,,174,699,0.07220488041639328,0.9292929172515869
0.16006794475179095,0.8399999737739563,175,703,,
,,175,703,0.07219084352254868,0.9292929172515869
0.16006304259695267,0.8399999737739563,176,707,,
,,176,707,0.07217640429735184,0.9292929172515869
0.16005425039636198,0.8399999737739563,177,711,,
,,177,711,0.07216211408376694,0.9292929172515869
0.16006229416239182,0.8399999737739563,178,715,,
,,178,715,0.07215054333209991,0.9292929172515869
0.16006642762836584,0.8399999737739563,179,719,,
,,179,719,0.0721382349729538,0.9292929172515869
0.16006138601276335,0.8399999737739563,180,723,,
,,180,723,0.07212688773870468,0.9292929172515869
0.16005144117142955,0.8399999737739563,181,727,,
,,181,727,0.07211466133594513,0.9292929172515869
0.16004000593550136,0.8399999737739563,182,731,,
,,182,731,0.07210176438093185,0.9292929172515869
0.16002790261798064,0.8399999737739563,183,735,,
,,183,735,0.07208883762359619,0.9292929172515869
0.15997015029620892,0.8399999737739563,184,739,,
,,184,739,0.07208332419395447,0.9292929172515869
0.1599443613070606,0.8399999737739563,185,743,,
,,185,743,0.07207099348306656,0.9292929172515869
0.15993800095928035,0.8399999737739563,186,747,,
,,186,747,0.07206595689058304,0.9292929172515869
0.15993562233075018,0.8399999737739563,187,751,,
,,187,751,0.07205695658922195,0.9292929172515869
0.15993408148800042,0.8399999737739563,188,755,,
,,188,755,0.07204584777355194,0.9292929172515869
0.15993155441514906,0.8399999737739563,189,759,,
,,189,759,0.07203399389982224,0.9292929172515869
0.15992693442313205,0.8399999737739563,190,763,,
,,190,763,0.07202201336622238,0.9292929172515869
0.15991809000184745,0.8399999737739563,191,767,,
,,191,767,0.0720101073384285,0.9292929172515869
0.15992564252631764,0.8399999737739563,192,771,,
,,192,771,0.07200378179550171,0.9292929172515869
0.15992879293977164,0.8399999737739563,193,775,,
,,193,775,0.07198962569236755,0.9292929172515869
0.15992586811961673,0.8399999737739563,194,779,,
,,194,779,0.07197972387075424,0.9292929172515869
0.1599182194186038,0.8399999737739563,195,783,,
,,195,783,0.07196936011314392,0.9292929172515869
0.15990761450906063,0.8399999737739563,196,787,,
,,196,787,0.07195879518985748,0.9292929172515869
0.15989674424410183,0.8399999737739563,197,791,,
,,197,791,0.0719481110572815,0.9292929172515869
0.15983945502643596,0.8399999737739563,198,795,,
,,198,795,0.07194904237985611,0.9292929172515869
0.15981057826577216,0.8399999737739563,199,799,,
,,199,799,0.07193697988986969,0.9292929172515869
0.1598026079528181,0.8399999737739563,200,803,,
,,200,803,0.07192963361740112,0.9292929172515869
0.15980252686964963,0.8399999737739563,201,807,,
,,201,807,0.07192176580429077,0.9292929172515869
0.1598056884055198,0.8399999737739563,202,811,,
,,202,811,0.07191221415996552,0.9292929172515869
0.1598080773739185,0.8399999737739563,203,815,,
,,203,815,0.07190226763486862,0.9292929172515869
0.1598081458474635,0.8399999737739563,204,819,,
,,204,819,0.07189252227544785,0.9292929172515869
0.1598037699073811,0.8399999737739563,205,823,,
,,205,823,0.07188276946544647,0.9292929172515869
0.15981036709033064,0.8399999737739563,206,827,,
,,206,827,0.07187804579734802,0.9292929172515869
0.15981327553416633,0.8399999737739563,207,831,,
,,207,831,0.07186631113290787,0.9292929172515869
0.15981188142864844,0.8399999737739563,208,835,,
,,208,835,0.07185836881399155,0.9292929172515869
0.15980647555633315,0.8399999737739563,209,839,,
,,209,839,0.07184981554746628,0.9292929172515869
0.15979989679272102,0.8399999737739563,210,843,,
,,210,843,0.07184106856584549,0.9292929172515869
0.15979397031073347,0.8399999737739563,211,847,,
,,211,847,0.07183203846216202,0.9292929172515869
0.15974020461347935,0.8399999737739563,212,851,,
,,212,851,0.07182523608207703,0.9292929172515869
0.15969329749894354,0.8399999737739563,213,855,,
,,213,855,0.07181976735591888,0.9292929172515869
0.1596836331524088,0.8399999737739563,214,859,,
,,214,859,0.07181797921657562,0.9292929172515869
0.1596882045838842,0.8399999737739563,215,863,,
,,215,863,0.07180927693843842,0.9292929172515869
0.15969548902244934,0.8399999737739563,216,867,,
,,216,867,0.07180198282003403,0.9292929172515869
0.15970241700338625,0.8399999737739563,217,871,,
,,217,871,0.07179403305053711,0.9292929172515869
0.15970721737644739,0.8399999737739563,218,875,,
,,218,875,0.07178588956594467,0.9292929172515869
0.15970717796746667,0.8399999737739563,219,879,,
,,219,879,0.07177773118019104,0.9292929172515869
0.15970338513762686,0.8399999737739563,220,883,,
,,220,883,0.07176948338747025,0.9292929172515869
0.15970980741555313,0.8399999737739563,221,887,,
,,221,887,0.07176274806261063,0.9292929172515869
0.15971499656297602,0.8399999737739563,222,891,,
,,222,891,0.07175511121749878,0.9292929172515869
0.15971425685601368,0.8399999737739563,223,895,,
,,223,895,0.07174867391586304,0.9292929172515869
0.15970944657501251,0.8399999737739563,224,899,,
,,224,899,0.07174140214920044,0.9292929172515869
0.1597039690650263,0.8399999737739563,225,903,,
,,225,903,0.07173416763544083,0.9292929172515869
0.15969943624229996,0.8399999737739563,226,907,,
,,226,907,0.07172667980194092,0.9292929172515869
0.15960196488126013,0.8399999737739563,227,911,,
,,227,911,0.07172777503728867,0.9292929172515869
0.1595191632093287,0.8399999737739563,228,915,,
,,228,915,0.07172282785177231,0.9292929172515869
0.15946572304345336,0.8399999737739563,229,919,,
,,229,919,0.07172205299139023,0.9292929172515869
0.15945168666596282,0.8399999737739563,230,923,,
,,230,923,0.07171895354986191,0.9292929172515869
0.15946036284259324,0.8399999737739563,231,927,,
,,231,927,0.07171181589365005,0.9292929172515869
0.15947935306590172,0.8399999737739563,232,931,,
,,232,931,0.0717037245631218,0.9292929172515869
0.15949931667033418,0.8399999737739563,233,935,,
,,233,935,0.07169629633426666,0.9292929172515869
0.15951390719751116,0.8399999737739563,234,939,,
,,234,939,0.07168935239315033,0.9292929172515869
0.15952279193806077,0.8399999737739563,235,943,,
,,235,943,0.071682408452034,0.9292929172515869
0.1595266626953669,0.8399999737739563,236,947,,
,,236,947,0.07167522609233856,0.9292929172515869
0.15953884389044462,0.8399999737739563,237,951,,
,,237,951,0.07167366147041321,0.9292929172515869
0.15954316259818274,0.8399999737739563,238,955,,
,,238,955,0.0716625303030014,0.9292929172515869
0.1595423553449841,0.8399999737739563,239,959,,
,,239,959,0.07165636122226715,0.9292929172515869
0.15953856570895028,0.8399999737739563,240,963,,
,,240,963,0.07164973765611649,0.9292929172515869
0.159535029243609,0.8399999737739563,241,967,,
,,241,967,0.07164295017719269,0.9292929172515869
0.1595320083508925,0.8399999737739563,242,971,,
,,242,971,0.0716361403465271,0.9292929172515869
0.15952597158998807,0.8399999737739563,243,975,,
,,243,975,0.07163005322217941,0.9292929172515869
0.15952067190332578,0.8399999737739563,244,979,,
,,244,979,0.0716230645775795,0.9292929172515869
0.15952750687760797,0.8399999737739563,245,983,,
,,245,983,0.07161925733089447,0.9292929172515869
0.15953511751475713,0.8399999737739563,246,987,,
,,246,987,0.07161223143339157,0.9292929172515869
0.15954002660203837,0.8399999737739563,247,991,,
,,247,991,0.07160702347755432,0.9292929172515869
0.1595425098500084,0.8399999737739563,248,995,,
,,248,995,0.07160142064094543,0.9292929172515869
0.15954327115410977,0.8399999737739563,249,999,,
,,249,999,0.07159554958343506,0.9292929172515869
0.15953918977076317,0.8399999737739563,250,1003,,
,,250,1003,0.07159033417701721,0.9292929172515869
0.1595350741671178,0.8399999737739563,251,1007,,
,,251,1007,0.07158402353525162,0.9292929172515869
0.1595324567251537,0.8399999737739563,252,1011,,
,,252,1011,0.07157819718122482,0.9292929172515869
0.15948381818766896,0.8399999737739563,253,1015,,
,,253,1015,0.07157477736473083,0.9292929172515869
0.1594507809058882,0.8399999737739563,254,1019,,
,,254,1019,0.07157249003648758,0.9292929172515869
0.1594368719946386,0.8399999737739563,255,1023,,
,,255,1023,0.07156796753406525,0.9292929172515869
0.15943377200777206,0.8399999737739563,256,1027,,
,,256,1027,0.07156407833099365,0.9292929172515869
0.15943626869145144,0.8399999737739563,257,1031,,
,,257,1031,0.07155909389257431,0.9292929172515869
0.15944084680267184,0.8399999737739563,258,1035,,
,,258,1035,0.0715537965297699,0.9292929172515869
0.15944533824396465,0.8399999737739563,259,1039,,
,,259,1039,0.07154836505651474,0.9292929172515869
0.15944847024452027,0.8399999737739563,260,1043,,
,,260,1043,0.07154296338558197,0.9292929172515869
0.15945009539543112,0.8399999737739563,261,1047,,
,,261,1047,0.07153753936290741,0.9292929172515869
0.1594562280669064,0.8399999737739563,262,1051,,
,,262,1051,0.0715339332818985,0.9292929172515869
0.15946066638871334,0.8399999737739563,263,1055,,
,,263,1055,0.07152857631444931,0.9292929172515869
0.15946226252015042,0.8399999737739563,264,1059,,
,,264,1059,0.07152431458234787,0.9292929172515869
0.15946202751230246,0.8399999737739563,265,1063,,
,,265,1063,0.071519635617733,0.9292929172515869
0.15946068124505242,0.8399999737739563,266,1067,,
,,266,1067,0.07151471823453903,0.9292929172515869
0.1594567413956116,0.8399999737739563,267,1071,,
,,267,1071,0.0715097114443779,0.9292929172515869
0.15945261706847025,0.8399999737739563,268,1075,,
,,268,1075,0.07150474935770035,0.9292929172515869
0.15940315284421605,0.8399999737739563,269,1079,,
,,269,1079,0.07150401175022125,0.9292929172515869
0.15936098641549498,0.8399999737739563,270,1083,,
,,270,1083,0.07149769365787506,0.9292929172515869
0.15934686947344823,0.8399999737739563,271,1087,,
,,271,1087,0.07149503380060196,0.9292929172515869
0.15934596496272405,0.8399999737739563,272,1091,,
,,272,1091,0.07149149477481842,0.9292929172515869
0.1593499156814998,0.8399999737739563,273,1095,,
,,273,1095,0.0714876651763916,0.9292929172515869
0.15935488388447225,0.8399999737739563,274,1099,,
,,274,1099,0.07148341834545135,0.9292929172515869
0.15935935538423024,0.8399999737739563,275,1103,,
,,275,1103,0.07147901505231857,0.9292929172515869
0.15936286268241484,0.8399999737739563,276,1107,,
,,276,1107,0.07147447019815445,0.9292929172515869
0.15936373554318786,0.8399999737739563,277,1111,,
,,277,1111,0.07146985083818436,0.9292929172515869
0.15936052199525486,0.8399999737739563,278,1115,,
,,278,1115,0.07146535068750381,0.9292929172515869
0.1593553863408923,0.8399999737739563,279,1119,,
,,279,1119,0.0714607685804367,0.9292929172515869
0.1593574631733536,0.8399999737739563,280,1123,,
,,280,1123,0.07145773619413376,0.9292929172515869
0.15936035915579375,0.8399999737739563,281,1127,,
,,281,1127,0.07145318388938904,0.9292929172515869
0.1593620337100218,0.8399999737739563,282,1131,,
,,282,1131,0.07144955545663834,0.9292929172515869
0.15936291390939109,0.8399999737739563,283,1135,,
,,283,1135,0.07144560664892197,0.9292929172515869
0.15936324334515015,0.8399999737739563,284,1139,,
,,284,1139,0.07144146412611008,0.9292929172515869
0.15931809293527183,0.8399999737739563,285,1143,,
,,285,1143,0.07144062966108322,0.9292929172515869
0.15927919433823234,0.8399999737739563,286,1147,,
,,286,1147,0.07143545895814896,0.9292929172515869
0.15925897267408748,0.8399999737739563,287,1151,,
,,287,1151,0.07143246382474899,0.9292929172515869
0.1592505451888683,0.8399999737739563,288,1155,,
,,288,1155,0.07142859697341919,0.9292929172515869
