validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
,,23,95,0.10449028760194778,0.46464645862579346
0.20628993440997664,0.6399999856948853,24,99,,
,,24,99,0.09941215813159943,0.46464645862579346
0.2016337846746201,0.6399999856948853,25,103,,
,,25,103,0.09461413323879242,0.46464645862579346
0.19625296261321964,0.6399999856948853,26,107,,
,,26,107,0.08996723592281342,0.46464645862579346
0.18839858851079036,0.6399999856948853,27,111,,
,,27,111,0.08490120619535446,0.46464645862579346
0.1788321577764565,0.6399999856948853,28,115,,
,,28,115,0.07947743684053421,0.46464645862579346
0.17043918002123604,0.6399999856948853,29,119,,
,,29,119,0.0744200348854065,0.46464645862579346
0.16406921133210045,0.6399999856948853,30,123,,
,,30,123,0.06968560069799423,0.46464645862579346
0.1575904995412762,0.6399999856948853,31,127,,
,,31,127,0.06512785702943802,0.46464645862579346
0.15002016009649471,0.6399999856948853,32,131,,
,,32,131,0.060776326805353165,0.46464645862579346
0.14275269577291916,0.6399999856948853,33,135,,
,,33,135,0.056966383010149,0.46464645862579346
0.13664899656221244,0.6399999856948853,34,139,,
,,34,139,0.053121168166399,0.46464645862579346
0.1305991255694139,0.6399999856948853,35,143,,
,,35,143,0.04938611015677452,0.46464645862579346
0.12352703185633493,0.6399999856948853,36,147,,
,,36,147,0.045809876173734665,0.46464645862579346
0.11528778401376406,0.6399999856948853,37,151,,
,,37,151,0.042369354516267776,0.46464645862579346
0.10792080746615149,0.6399999856948853,38,155,,
,,38,155,0.038832224905490875,0.46464645862579346
0.10247519386247167,0.6399999856948853,39,159,,
,,39,159,0.0357094332575798,0.46464645862579346
0.09713076440023745,0.6399999856948853,40,163,,
,,40,163,0.03306024521589279,0.46464645862579346
0.0915663647956873,0.6399999856948853,41,167,,
,,41,167,0.03069376014173031,0.46464645862579346
0.08709081792829984,0.6399999856948853,42,171,,
,,42,171,0.028354639187455177,0.46464645862579346
0.08223953082373323,0.6399999856948853,43,175,,
,,43,175,0.02618555910885334,0.46464645862579346
0.07658128443494114,0.6399999856948853,44,179,,
,,44,179,0.0241147018969059,0.46464645862579346
0.07151977196213793,0.6399999856948853,45,183,,
,,45,183,0.02196955494582653,0.46464645862579346
0.06672210960405416,0.6399999856948853,46,187,,
,,46,187,0.020221775397658348,0.46464645862579346
0.06295911423902313,0.6399999856948853,47,191,,
,,47,191,0.018763704225420952,0.46464645862579346
0.05970384028796946,0.6399999856948853,48,195,,
,,48,195,0.01737658493220806,0.46464645862579346
0.05643558522055594,0.6399999856948853,49,199,,
,,49,199,0.016123803332448006,0.46464645862579346
0.05307021908467003,0.6399999856948853,50,203,,
,,50,203,0.015027062967419624,0.46464645862579346
0.050179514882383175,0.6399999856948853,51,207,,
,,51,207,0.014000731520354748,0.46464645862579346
0.04751078240138474,0.6399999856948853,52,211,,
,,52,211,0.013078080490231514,0.46464645862579346
0.04442406391199165,0.6399999856948853,53,215,,
,,53,215,0.01230658683925867,0.46464645862579346
0.04197439261561902,0.6399999856948853,54,219,,
,,54,219,0.011516308411955833,0.46464645862579346
0.039994819117521965,0.6399999856948853,55,223,,
,,55,223,0.010810810141265392,0.46464645862579346
0.03838576305137156,0.6399999856948853,56,227,,
,,56,227,0.010207039304077625,0.46464645862579346
0.0369381896737177,0.6399999856948853,57,231,,
,,57,231,0.009667666628956795,0.46464645862579346
0.03480915797523049,0.6399999856948853,58,235,,
,,58,235,0.009212985634803772,0.46464645862579346
0.033143372567683585,0.6399999856948853,59,239,,
,,59,239,0.008721370249986649,0.46464645862579346
